Istituto;Capienza regolamentare;Detenuti presenti totali;Mese;Tasso di sovraffollamento;Suicidi
"LANUSEI ""SAN DANIELE""";33;28;01/02/24;84.85;0
"LANUSEI ""SAN DANIELE""";33;29;01/03/24;87.88;0
"LANUSEI ""SAN DANIELE""";33;27;01/04/24;81.82;0
"LANUSEI ""SAN DANIELE""";33;30;01/05/24;90.91;0
"LANUSEI ""SAN DANIELE""";33;31;01/06/24;93.94;0
"LANUSEI ""SAN DANIELE""";33;29;01/07/24;87.88;0
"LANUSEI ""SAN DANIELE""";33;27;01/08/24;81.82;0
"LANUSEI ""SAN DANIELE""";33;26;01/09/24;78.79;0
"LANUSEI ""SAN DANIELE""";33;28;01/10/24;84.85;0
"LANUSEI ""SAN DANIELE""";33;28;01/11/24;84.85;0
"LANUSEI ""SAN DANIELE""";33;33;01/12/24;100.0;0
"LANUSEI ""SAN DANIELE""";33;33;01/01/25;100.0;0
"LANUSEI ""SAN DANIELE""";33;34;01/02/25;103.03;0
"LANUSEI ""SAN DANIELE""";33;36;01/03/25;109.09;0
LARINO;114;195;01/01/19;171.05;0
LARINO;114;199;01/02/19;174.56;0
LARINO;114;212;01/03/19;185.96;0
LARINO;114;219;01/04/19;192.11;0
LARINO;114;225;01/05/19;197.37;0
LARINO;114;223;01/06/19;195.61;0
LARINO;114;216;01/07/19;189.47;0
LARINO;114;221;01/08/19;193.86;0
LARINO;114;216;01/09/19;189.47;0
LARINO;114;227;01/10/19;199.12;1
LARINO;114;231;01/11/19;202.63;0
LARINO;114;244;01/12/19;214.04;1
LARINO;114;233;01/01/20;204.39;0
LARINO;114;238;01/02/20;208.77;0
LARINO;112;232;01/03/20;207.14;1
LARINO;114;222;01/04/20;194.74;0
LARINO;114;213;01/05/20;186.84;1
LARINO;114;209;01/06/20;183.33;0
LARINO;114;204;01/07/20;178.95;1
LARINO;114;190;01/08/20;166.67;0
LARINO;114;195;01/09/20;171.05;0
LARINO;114;193;01/10/20;169.3;0
LARINO;117;186;01/11/20;158.97;0
LARINO;117;174;01/12/20;148.72;2
LARINO;117;169;01/01/21;144.44;1
LARINO;117;166;01/02/21;141.88;0
LARINO;117;165;01/03/21;141.03;0
LARINO;117;163;01/04/21;139.32;0
LARINO;117;162;01/05/21;138.46;0
LARINO;117;162;01/06/21;138.46;0
LARINO;117;159;01/07/21;135.9;0
LARINO;117;157;01/08/21;134.19;1
LARINO;117;154;01/09/21;131.62;1
LARINO;117;148;01/10/21;126.5;0
LARINO;117;138;01/11/21;117.95;2
LARINO;117;134;01/12/21;114.53;1
LARINO;117;140;01/01/22;119.66;1
LARINO;117;139;01/02/22;118.8;0
LARINO;117;140;01/03/22;119.66;0
LARINO;117;133;01/04/22;113.68;0
LARINO;117;138;01/05/22;117.95;0
LARINO;117;150;01/06/22;128.21;0
LARINO;117;147;01/07/22;125.64;1
LARINO;117;140;01/08/22;119.66;0
LARINO;117;146;01/09/22;124.79;0
LARINO;117;148;01/10/22;126.5;0
LARINO;117;153;01/11/22;130.77;1
LARINO;117;149;01/12/22;127.35;0
LARINO;117;146;01/01/23;124.79;1
LARINO;119;143;01/02/23;120.17;0
LARINO;119;144;01/03/23;121.01;1
LARINO;119;143;01/04/23;120.17;0
LARINO;119;142;01/05/23;119.33;0
LARINO;119;138;01/06/23;115.97;0
LARINO;119;137;01/07/23;115.13;0
LARINO;119;137;01/08/23;115.13;0
LARINO;119;138;01/09/23;115.97;0
LARINO;119;121;01/10/23;101.68;0
LARINO;119;125;01/11/23;105.04;1
LARINO;119;121;01/12/23;101.68;0
LARINO;119;119;01/01/24;100.0;0
LARINO;119;121;01/02/24;101.68;0
LARINO;119;128;01/03/24;107.56;0
LARINO;119;121;01/04/24;101.68;1
LARINO;119;122;01/05/24;102.52;1
LARINO;119;119;01/06/24;100.0;0
LARINO;119;125;01/07/24;105.04;1
LARINO;119;124;01/08/24;104.2;1
LARINO;119;122;01/09/24;102.52;0
LARINO;119;123;01/10/24;103.36;0
LARINO;119;129;01/11/24;108.4;0
LARINO;119;146;01/12/24;122.69;0
LARINO;119;157;01/01/25;131.93;0
LARINO;119;156;01/02/25;131.09;0
LARINO;119;148;01/03/25;124.37;0
LATINA;77;147;01/01/19;190.91;0
LATINA;77;142;01/02/19;184.42;0
LATINA;77;150;01/03/19;194.81;0
LATINA;77;140;01/04/19;181.82;1
LATINA;77;142;01/05/19;184.42;0
LATINA;77;128;01/06/19;166.23;0
LATINA;77;130;01/07/19;168.83;0
LATINA;77;139;01/08/19;180.52;0
LATINA;77;136;01/09/19;176.62;0
LATINA;77;140;01/10/19;181.82;0
LATINA;77;143;01/11/19;185.71;0
LATINA;77;142;01/12/19;184.42;0
LATINA;77;152;01/01/20;197.4;0
LATINA;77;145;01/02/20;188.31;0
LATINA;77;143;01/03/20;185.71;0
LATINA;77;138;01/04/20;179.22;0
LATINA;77;142;01/05/20;184.42;0
LATINA;77;156;01/06/20;202.6;1
LATINA;77;152;01/07/20;197.4;0
LATINA;77;156;01/08/20;202.6;0
LATINA;77;152;01/09/20;197.4;0
LATINA;77;151;01/10/20;196.1;0
LATINA;77;130;01/11/20;168.83;0
LATINA;77;125;01/12/20;162.34;0
LATINA;77;127;01/01/21;164.94;0
LATINA;77;122;01/02/21;158.44;0
LATINA;77;117;01/03/21;151.95;0
LATINA;77;124;01/04/21;161.04;0
LATINA;77;125;01/05/21;162.34;0
LATINA;77;124;01/06/21;161.04;0
LATINA;77;124;01/07/21;161.04;0
LATINA;77;122;01/08/21;158.44;0
LATINA;77;117;01/09/21;151.95;0
LATINA;77;126;01/10/21;163.64;0
LATINA;77;126;01/11/21;163.64;0
LATINA;77;124;01/12/21;161.04;0
LATINA;77;126;01/01/22;163.64;0
LATINA;77;130;01/02/22;168.83;0
LATINA;77;123;01/03/22;159.74;0
LATINA;77;132;01/04/22;171.43;0
LATINA;77;136;01/05/22;176.62;0
LATINA;77;137;01/06/22;177.92;0
LATINA;77;138;01/07/22;179.22;0
LATINA;77;133;01/08/22;172.73;0
LATINA;77;148;01/09/22;192.21;0
LATINA;77;144;01/10/22;187.01;0
LATINA;77;126;01/11/22;163.64;0
LATINA;77;111;01/12/22;144.16;0
LATINA;77;110;01/01/23;142.86;0
LATINA;77;106;01/02/23;137.66;0
LATINA;77;112;01/03/23;145.45;0
LATINA;77;117;01/04/23;151.95;0
LATINA;77;133;01/05/23;172.73;0
LATINA;77;121;01/06/23;157.14;0
LATINA;77;124;01/07/23;161.04;0
LATINA;77;129;01/08/23;167.53;0
LATINA;77;129;01/09/23;167.53;0
LATINA;77;125;01/10/23;162.34;0
LATINA;77;129;01/11/23;167.53;0
LATINA;77;130;01/12/23;168.83;0
LATINA;77;118;01/01/24;153.25;0
LATINA;77;116;01/02/24;150.65;0
LATINA;77;121;01/03/24;157.14;0
LATINA;77;118;01/04/24;153.25;0
LATINA;77;125;01/05/24;162.34;0
LATINA;77;121;01/06/24;157.14;0
LATINA;77;119;01/07/24;154.55;0
LATINA;77;128;01/08/24;166.23;0
LATINA;77;127;01/09/24;164.94;0
LATINA;77;132;01/10/24;171.43;0
LATINA;77;136;01/11/24;176.62;0
LATINA;77;129;01/12/24;167.53;0
LATINA;77;133;01/01/25;172.73;0
LATINA;77;132;01/02/25;171.43;0
LATINA;77;134;01/03/25;174.03;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;38;01/01/19;108.57;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;46;01/02/19;131.43;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;46;01/03/19;131.43;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;50;01/04/19;142.86;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;47;01/05/19;134.29;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;44;01/06/19;125.71;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;49;01/07/19;140.0;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;53;01/08/19;151.43;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;57;01/09/19;162.86;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;62;01/10/19;177.14;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;62;01/11/19;177.14;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;62;01/12/19;177.14;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;59;01/01/20;168.57;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;60;01/02/20;171.43;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;56;01/03/20;160.0;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;52;01/04/20;148.57;0
"LAUREANA DI BORRELLO ""L. DAGA""";35;50;01/05/20;142.86;0
"LAUREANA DI BORRELLO ""L. DAGA""";36;49;01/06/20;136.11;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;46;01/07/20;124.32;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;50;01/08/20;135.14;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;58;01/09/20;156.76;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;58;01/10/20;156.76;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;50;01/11/20;135.14;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;52;01/12/20;140.54;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;50;01/01/21;135.14;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;51;01/02/21;137.84;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;51;01/03/21;137.84;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;49;01/04/21;132.43;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;51;01/05/21;137.84;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;53;01/06/21;143.24;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;52;01/07/21;140.54;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;48;01/08/21;129.73;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;51;01/09/21;137.84;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;51;01/10/21;137.84;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;44;01/11/21;118.92;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;46;01/12/21;124.32;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;45;01/01/22;121.62;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;48;01/02/22;129.73;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;51;01/03/22;137.84;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;53;01/04/22;143.24;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;53;01/05/22;143.24;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;48;01/06/22;129.73;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;50;01/07/22;135.14;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;50;01/08/22;135.14;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;51;01/09/22;137.84;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;49;01/10/22;132.43;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;48;01/11/22;129.73;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;50;01/12/22;135.14;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;51;01/01/23;137.84;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;50;01/02/23;135.14;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;52;01/03/23;140.54;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;52;01/04/23;140.54;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;49;01/05/23;132.43;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;48;01/06/23;129.73;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;49;01/07/23;132.43;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;56;01/08/23;151.35;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;54;01/09/23;145.95;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;56;01/10/23;151.35;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;57;01/11/23;154.05;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;56;01/12/23;151.35;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;53;01/01/24;143.24;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;54;01/02/24;145.95;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;59;01/03/24;159.46;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;55;01/04/24;148.65;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;53;01/05/24;143.24;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;50;01/06/24;135.14;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;48;01/07/24;129.73;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;51;01/08/24;137.84;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;53;01/09/24;143.24;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;54;01/10/24;145.95;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;48;01/11/24;129.73;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;47;01/12/24;127.03;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;43;01/01/25;116.22;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;44;01/02/25;118.92;0
"LAUREANA DI BORRELLO ""L. DAGA""";37;49;01/03/25;132.43;0
LAURO;35;14;01/01/19;40.0;0
LAURO;35;15;01/02/19;42.86;0
LAURO;35;17;01/03/19;48.57;0
LAURO;35;14;01/04/19;40.0;0
LAURO;35;15;01/05/19;42.86;0
LAURO;35;17;01/06/19;48.57;0
LAURO;35;12;01/07/19;34.29;0
LAURO;35;9;01/08/19;25.71;0
LAURO;35;8;01/09/19;22.86;0
LAURO;35;7;01/10/19;20.0;0
LAURO;35;8;01/11/19;22.86;0
LAURO;35;6;01/12/19;17.14;0
LAURO;35;6;01/01/20;17.14;0
LAURO;35;7;01/02/20;20.0;0
LAURO;27;7;01/03/20;25.93;0
LAURO;27;7;01/04/20;25.93;0
LAURO;27;6;01/05/20;22.22;0
LAURO;27;7;01/06/20;25.93;0
LAURO;27;6;01/07/20;22.22;0
LAURO;27;6;01/08/20;22.22;0
LAURO;27;6;01/09/20;22.22;0
LAURO;27;6;01/10/20;22.22;0
LAURO;27;6;01/11/20;22.22;0
LAURO;27;6;01/12/20;22.22;0
LAURO;27;8;01/01/21;29.63;0
LAURO;27;8;01/02/21;29.63;0
LAURO;27;9;01/03/21;33.33;0
LAURO;27;8;01/04/21;29.63;0
LAURO;27;8;01/05/21;29.63;0
LAURO;27;11;01/06/21;40.74;0
LAURO;50;14;01/07/21;28.0;0
LAURO;50;14;01/08/21;28.0;0
LAURO;50;13;01/09/21;26.0;0
LAURO;50;11;01/10/21;22.0;0
LAURO;50;10;01/11/21;20.0;0
LAURO;50;10;01/12/21;20.0;0
LAURO;50;9;01/01/22;18.0;0
LAURO;50;8;01/02/22;16.0;0
LAURO;50;8;01/03/22;16.0;0
LAURO;50;9;01/04/22;18.0;0
LAURO;50;9;01/05/22;18.0;0
LAURO;50;10;01/06/22;20.0;0
LAURO;50;10;01/07/22;20.0;0
LAURO;50;10;01/08/22;20.0;0
LAURO;50;12;01/09/22;24.0;0
LAURO;50;9;01/10/22;18.0;0
LAURO;50;10;01/11/22;20.0;0
LAURO;50;10;01/12/22;20.0;0
LAURO;50;10;01/01/23;20.0;0
LAURO;50;11;01/02/23;22.0;0
LAURO;50;10;01/03/23;20.0;0
LAURO;50;10;01/04/23;20.0;0
LAURO;50;11;01/05/23;22.0;0
LAURO;50;9;01/06/23;18.0;0
LAURO;50;9;01/07/23;18.0;0
LAURO;50;8;01/08/23;16.0;0
LAURO;50;7;01/09/23;14.0;0
LAURO;50;7;01/10/23;14.0;0
LAURO;50;6;01/11/23;12.0;0
LAURO;50;6;01/12/23;12.0;0
LAURO;50;6;01/01/24;12.0;0
LAURO;50;5;01/02/24;10.0;0
LAURO;50;5;01/03/24;10.0;0
LAURO;50;5;01/04/24;10.0;0
LAURO;50;45;01/05/24;90.0;0
LAURO;50;36;01/06/24;72.0;0
LAURO;50;5;01/07/24;10.0;0
LAURO;50;5;01/08/24;10.0;0
LAURO;50;7;01/09/24;14.0;0
LAURO;50;5;01/10/24;10.0;0
LAURO;50;5;01/11/24;10.0;0
LAURO;50;5;01/12/24;10.0;0
LAURO;50;3;01/01/25;6.0;0
"LECCE ""N.C.""";610;1059;01/01/19;173.61;0
"LECCE ""N.C.""";610;1013;01/02/19;166.07;0
"LECCE ""N.C.""";610;1017;01/03/19;166.72;0
"LECCE ""N.C.""";610;1025;01/04/19;168.03;0
"LECCE ""N.C.""";610;1029;01/05/19;168.69;0
"LECCE ""N.C.""";610;1060;01/06/19;173.77;0
"LECCE ""N.C.""";610;1066;01/07/19;174.75;0
"LECCE ""N.C.""";610;1053;01/08/19;172.62;0
"LECCE ""N.C.""";610;1045;01/09/19;171.31;0
"LECCE ""N.C.""";610;1066;01/10/19;174.75;0
"LECCE ""N.C.""";610;1099;01/11/19;180.16;0
"LECCE ""N.C.""";808;1097;01/12/19;135.77;0
"LECCE ""N.C.""";808;1063;01/01/20;131.56;0
"LECCE ""N.C.""";808;1105;01/02/20;136.76;0
"LECCE ""N.C.""";775;1099;01/03/20;141.81;0
"LECCE ""N.C.""";775;1055;01/04/20;136.13;0
"LECCE ""N.C.""";775;1045;01/05/20;134.84;0
"LECCE ""N.C.""";791;1045;01/06/20;132.11;0
"LECCE ""N.C.""";791;1050;01/07/20;132.74;0
"LECCE ""N.C.""";791;1059;01/08/20;133.88;0
"LECCE ""N.C.""";806;1051;01/09/20;130.4;0
"LECCE ""N.C.""";806;1090;01/10/20;135.24;0
"LECCE ""N.C.""";806;1061;01/11/20;131.64;0
"LECCE ""N.C.""";806;1046;01/12/20;129.78;0
"LECCE ""N.C.""";806;1019;01/01/21;126.43;0
"LECCE ""N.C.""";806;1018;01/02/21;126.3;0
"LECCE ""N.C.""";806;1024;01/03/21;127.05;0
"LECCE ""N.C.""";806;1044;01/04/21;129.53;0
"LECCE ""N.C.""";806;1050;01/05/21;130.27;0
"LECCE ""N.C.""";806;1076;01/06/21;133.5;0
"LECCE ""N.C.""";806;1068;01/07/21;132.51;0
"LECCE ""N.C.""";806;1058;01/08/21;131.27;0
"LECCE ""N.C.""";806;1068;01/09/21;132.51;0
"LECCE ""N.C.""";806;1072;01/10/21;133.0;0
"LECCE ""N.C.""";806;1107;01/11/21;137.34;0
"LECCE ""N.C.""";806;1116;01/12/21;138.46;0
"LECCE ""N.C.""";806;1141;01/01/22;141.56;0
"LECCE ""N.C.""";806;1145;01/02/22;142.06;0
"LECCE ""N.C.""";806;1153;01/03/22;143.05;0
"LECCE ""N.C.""";806;1157;01/04/22;143.55;0
"LECCE ""N.C.""";806;1131;01/05/22;140.32;0
"LECCE ""N.C.""";796;1117;01/06/22;140.33;0
"LECCE ""N.C.""";796;1123;01/07/22;141.08;0
"LECCE ""N.C.""";796;1128;01/08/22;141.71;0
"LECCE ""N.C.""";796;1125;01/09/22;141.33;0
"LECCE ""N.C.""";796;1102;01/10/22;138.44;0
"LECCE ""N.C.""";798;1123;01/11/22;140.73;0
"LECCE ""N.C.""";798;1107;01/12/22;138.72;0
"LECCE ""N.C.""";798;1113;01/01/23;139.47;0
"LECCE ""N.C.""";798;1080;01/02/23;135.34;0
"LECCE ""N.C.""";798;1086;01/03/23;136.09;0
"LECCE ""N.C.""";798;1074;01/04/23;134.59;0
"LECCE ""N.C.""";798;1099;01/05/23;137.72;0
"LECCE ""N.C.""";798;1124;01/06/23;140.85;0
"LECCE ""N.C.""";798;1176;01/07/23;147.37;0
"LECCE ""N.C.""";809;1192;01/08/23;147.34;0
"LECCE ""N.C.""";798;1213;01/09/23;152.01;0
"LECCE ""N.C.""";798;1254;01/10/23;157.14;0
"LECCE ""N.C.""";798;1301;01/11/23;163.03;0
"LECCE ""N.C.""";798;1236;01/12/23;154.89;0
"LECCE ""N.C.""";798;1208;01/01/24;151.38;0
"LECCE ""N.C.""";798;1226;01/02/24;153.63;0
"LECCE ""N.C.""";798;1233;01/03/24;154.51;0
"LECCE ""N.C.""";798;1226;01/04/24;153.63;0
"LECCE ""N.C.""";798;1220;01/05/24;152.88;0
"LECCE ""N.C.""";798;1205;01/06/24;151.0;0
"LECCE ""N.C.""";798;1182;01/07/24;148.12;0
"LECCE ""N.C.""";798;1182;01/08/24;148.12;0
"LECCE ""N.C.""";798;1199;01/09/24;150.25;0
"LECCE ""N.C.""";798;1193;01/10/24;149.5;0
"LECCE ""N.C.""";798;1219;01/11/24;152.76;0
"LECCE ""N.C.""";798;1222;01/12/24;153.13;0
"LECCE ""N.C.""";798;1256;01/01/25;157.39;0
"LECCE ""N.C.""";798;1246;01/02/25;156.14;0
"LECCE ""N.C.""";798;1269;01/03/25;159.02;0
LECCO;53;72;01/01/19;135.85;0
LECCO;53;75;01/02/19;141.51;0
LECCO;53;79;01/03/19;149.06;0
LECCO;53;80;01/04/19;150.94;0
LECCO;53;85;01/05/19;160.38;0
LECCO;53;81;01/06/19;152.83;0
LECCO;53;77;01/07/19;145.28;0
LECCO;53;76;01/08/19;143.4;0
LECCO;53;78;01/09/19;147.17;0
LECCO;53;73;01/10/19;137.74;0
LECCO;53;68;01/11/19;128.3;0
LECCO;53;79;01/12/19;149.06;0
LECCO;53;81;01/01/20;152.83;0
LECCO;53;85;01/02/20;160.38;0
LECCO;53;86;01/03/20;162.26;0
LECCO;53;64;01/04/20;120.75;0
LECCO;53;63;01/05/20;118.87;0
LECCO;53;61;01/06/20;115.09;0
LECCO;53;60;01/07/20;113.21;0
LECCO;53;57;01/08/20;107.55;1
LECCO;53;55;01/09/20;103.77;0
LECCO;53;54;01/10/20;101.89;0
LECCO;53;53;01/11/20;100.0;0
LECCO;53;54;01/12/20;101.89;0
LECCO;53;60;01/01/21;113.21;0
LECCO;53;63;01/02/21;118.87;0
LECCO;53;68;01/03/21;128.3;0
LECCO;53;67;01/04/21;126.42;0
LECCO;53;68;01/05/21;128.3;0
LECCO;53;66;01/06/21;124.53;0
LECCO;53;59;01/07/21;111.32;0
LECCO;53;65;01/08/21;122.64;0
LECCO;53;63;01/09/21;118.87;0
LECCO;53;65;01/10/21;122.64;1
LECCO;53;59;01/11/21;111.32;1
LECCO;53;56;01/12/21;105.66;0
LECCO;53;60;01/01/22;113.21;0
LECCO;53;65;01/02/22;122.64;0
LECCO;53;72;01/03/22;135.85;0
LECCO;53;67;01/04/22;126.42;0
LECCO;53;71;01/05/22;133.96;0
LECCO;53;73;01/06/22;137.74;0
LECCO;53;77;01/07/22;145.28;0
LECCO;53;70;01/08/22;132.08;0
LECCO;53;73;01/09/22;137.74;0
LECCO;53;78;01/10/22;147.17;0
LECCO;53;72;01/11/22;135.85;0
LECCO;53;78;01/12/22;147.17;0
LECCO;53;68;01/01/23;128.3;0
LECCO;53;73;01/02/23;137.74;0
LECCO;53;63;01/03/23;118.87;0
LECCO;53;69;01/04/23;130.19;0
LECCO;53;69;01/05/23;130.19;0
LECCO;53;81;01/06/23;152.83;0
LECCO;53;74;01/07/23;139.62;0
LECCO;53;83;01/08/23;156.6;0
LECCO;53;80;01/09/23;150.94;0
LECCO;53;83;01/10/23;156.6;0
LECCO;53;76;01/11/23;143.4;0
LECCO;53;70;01/12/23;132.08;1
LECCO;53;76;01/01/24;143.4;0
LECCO;53;83;01/02/24;156.6;0
LECCO;53;88;01/03/24;166.04;0
LECCO;53;79;01/04/24;149.06;0
LECCO;53;74;01/05/24;139.62;0
LECCO;53;66;01/06/24;124.53;0
LECCO;53;77;01/07/24;145.28;0
LECCO;53;86;01/08/24;162.26;0
LECCO;53;89;01/09/24;167.92;0
LECCO;53;84;01/10/24;158.49;0
LECCO;53;85;01/11/24;160.38;0
LECCO;53;81;01/12/24;152.83;0
LECCO;53;81;01/01/25;152.83;0
LECCO;53;87;01/02/25;164.15;1
LECCO;53;84;01/03/25;158.49;1
LIVORNO;391;241;01/01/19;61.64;0
LIVORNO;391;235;01/02/19;60.1;0
LIVORNO;391;231;01/03/19;59.08;0
LIVORNO;391;239;01/04/19;61.13;0
LIVORNO;391;250;01/05/19;63.94;0
LIVORNO;391;246;01/06/19;62.92;0
LIVORNO;391;259;01/07/19;66.24;0
LIVORNO;391;253;01/08/19;64.71;0
LIVORNO;391;266;01/09/19;68.03;0
LIVORNO;391;255;01/10/19;65.22;0
LIVORNO;391;258;01/11/19;65.98;0
LIVORNO;391;264;01/12/19;67.52;0
LIVORNO;391;269;01/01/20;68.8;0
LIVORNO;391;270;01/02/20;69.05;0
LIVORNO;391;259;01/03/20;66.24;1
LIVORNO;391;244;01/04/20;62.4;0
LIVORNO;391;244;01/05/20;62.4;0
LIVORNO;391;251;01/06/20;64.19;0
LIVORNO;391;249;01/07/20;63.68;0
LIVORNO;391;261;01/08/20;66.75;0
LIVORNO;391;265;01/09/20;67.77;0
LIVORNO;391;270;01/10/20;69.05;0
LIVORNO;391;259;01/11/20;66.24;0
LIVORNO;391;258;01/12/20;65.98;0
LIVORNO;391;258;01/01/21;65.98;0
LIVORNO;391;256;01/02/21;65.47;0
LIVORNO;391;264;01/03/21;67.52;0
LIVORNO;391;260;01/04/21;66.5;0
LIVORNO;391;274;01/05/21;70.08;0
LIVORNO;391;267;01/06/21;68.29;0
LIVORNO;391;270;01/07/21;69.05;0
LIVORNO;391;258;01/08/21;65.98;0
LIVORNO;391;260;01/09/21;66.5;0
LIVORNO;391;270;01/10/21;69.05;0
LIVORNO;391;269;01/11/21;68.8;0
LIVORNO;391;250;01/12/21;63.94;0
LIVORNO;391;262;01/01/22;67.01;0
LIVORNO;391;265;01/02/22;67.77;0
LIVORNO;391;266;01/03/22;68.03;0
LIVORNO;391;255;01/04/22;65.22;0
LIVORNO;391;250;01/05/22;63.94;0
LIVORNO;391;269;01/06/22;68.8;0
LIVORNO;391;279;01/07/22;71.36;0
LIVORNO;391;281;01/08/22;71.87;0
LIVORNO;391;280;01/09/22;71.61;0
LIVORNO;391;282;01/10/22;72.12;0
LIVORNO;391;273;01/11/22;69.82;0
LIVORNO;391;278;01/12/22;71.1;0
LIVORNO;391;264;01/01/23;67.52;0
LIVORNO;391;261;01/02/23;66.75;0
LIVORNO;391;286;01/03/23;73.15;0
LIVORNO;391;299;01/04/23;76.47;0
LIVORNO;391;313;01/05/23;80.05;0
LIVORNO;391;285;01/06/23;72.89;0
LIVORNO;391;275;01/07/23;70.33;0
LIVORNO;391;271;01/08/23;69.31;0
LIVORNO;391;284;01/09/23;72.63;0
LIVORNO;391;254;01/10/23;64.96;0
LIVORNO;391;242;01/11/23;61.89;0
LIVORNO;391;238;01/12/23;60.87;0
LIVORNO;391;242;01/01/24;61.89;0
LIVORNO;391;236;01/02/24;60.36;0
LIVORNO;391;241;01/03/24;61.64;0
LIVORNO;391;253;01/04/24;64.71;0
LIVORNO;391;254;01/05/24;64.96;0
LIVORNO;391;236;01/06/24;60.36;0
LIVORNO;391;240;01/07/24;61.38;0
LIVORNO;391;251;01/08/24;64.19;0
LIVORNO;391;252;01/09/24;64.45;0
LIVORNO;391;245;01/10/24;62.66;0
LIVORNO;391;255;01/11/24;65.22;0
LIVORNO;391;238;01/12/24;60.87;0
LIVORNO;391;246;01/01/25;62.92;0
LIVORNO;391;245;01/02/25;62.66;0
LIVORNO;391;265;01/03/25;67.77;0
"LIVORNO ""GORGONA""";87;90;01/01/19;103.45;0
"LIVORNO ""GORGONA""";87;94;01/02/19;108.05;0
"LIVORNO ""GORGONA""";87;94;01/03/19;108.05;0
"LIVORNO ""GORGONA""";87;88;01/04/19;101.15;0
